Tool;MutantSet;Source;Mutant;RunIndex;PhaseName;MetricName;MetricValue
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;37;0;Initialization;Time;233034974
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;37;0;Initialization;Memory;6190464
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;37;0;Load;Time;183513091
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;37;0;Load;Memory;4914744
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;37;0;Run;Time;8757071
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;37;0;Run;Memory;4926328
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;37;0;Run;Problems;1
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;38;0;Initialization;Time;258497172
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;38;0;Initialization;Memory;6188952
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;38;0;Load;Time;181819440
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;38;0;Load;Memory;4918560
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;38;0;Run;Time;11597213
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;38;0;Run;Memory;4935384
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;38;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;39;0;Initialization;Time;240176772
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;39;0;Initialization;Memory;4093152
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;39;0;Load;Time;107872802
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;39;0;Load;Memory;4664144
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;39;0;Run;Time;2486073
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;39;0;Run;Memory;4664928
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;39;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;40;0;Initialization;Time;235759096
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;40;0;Initialization;Memory;4093248
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;40;0;Load;Time;179051366
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;40;0;Load;Memory;4918544
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;40;0;Run;Time;11895153
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;40;0;Run;Memory;4935000
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;40;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;41;0;Initialization;Time;241908967
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;41;0;Initialization;Memory;4093200
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;41;0;Load;Time;165108851
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;41;0;Load;Memory;4915072
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;41;0;Run;Time;9477862
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;41;0;Run;Memory;4926472
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;41;0;Run;Problems;1
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;42;0;Initialization;Time;234945479
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;42;0;Initialization;Memory;4093384
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;42;0;Load;Time;175454201
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;42;0;Load;Memory;4915224
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;42;0;Run;Time;10981401
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;42;0;Run;Memory;4929448
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;42;0;Run;Problems;1
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;43;0;Initialization;Time;234025175
